ID,CommonName,Dive Number,FS,Total Indices On Whale,Total Seconds on Whale,Deployment Start (Local Time),Deployment End (Local Time),Dive Start (Index),Seconds From Deployment Start,Dive Start (Local Time),Dive End (Index),Dive End (Local Time),Dive Time (Indices),Dive Time (s),Descending Time (s),Bottom Time (s),Ascending Time (s),Fluking Time (%),Non-Fluking Time (%),Max Depth (m),Mean Depth (m),Fluking During Bottom (%),Non-Fluking During Bottom (%),Dive Dominant Stroking Frequency (Hz),Bottom Dominant Stroking Frequency (Hz),Gape Area (AO),Posterior Opening (PO),Speed,Pressure Differential,Volume Flow Rate (m3 per s),Volume Per Day (Continuous Filtering)
bm08_123a,Bowhead Whale,1,5,17074,3414.8,,,6513,1302.6,,12642,,6129,1225.8,97.4,1045.6,83,84.15986949,15.84013051,90.18614714,65.97604607,84.35348125,15.64651875,0.275992836,0.279760072,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_126a,Bowhead Whale,2,5,50607,10121.4,,,9440,1888,,12653,,3213,642.6,208.6,206.4,227.8,83.26073429,16.73926571,122.3555954,74.62636032,79.74806202,20.25193798,0.221798904,0.238298081,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_126a,Bowhead Whale,3,5,50607,10121.4,,,33448,6689.6,,38812,,5364,1072.8,309,346.8,417.2,73.28984157,26.71015843,123.991627,81.99151075,78.66205306,21.33794694,0.210186083,0.192340062,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_126b,Bowhead Whale,4,5,25568,5113.6,,,5061,1012.2,,10005,,4944,988.8,81.6,800.4,107,90.75834176,9.241658241,95.39186213,73.31161249,93.95302349,6.046976512,0.250380601,0.252269993,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_126b,Bowhead Whale,5,5,25568,5113.6,,,10886,2177.2,,15722,,4836,967.2,137.4,755.8,74.2,89.02212115,10.97787885,96.83284944,84.20616342,93.7284996,6.271500397,0.255554613,0.254448519,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_126b,Bowhead Whale,6,5,25568,5113.6,,,16701,3340.2,,21291,,4590,918,83.6,629.2,205.4,82.26965803,17.73034197,93.43530674,80.29135163,84.42466624,15.57533376,0.263801017,0.262609127,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_126b,Bowhead Whale,7,5,25568,5113.6,,,22210,4442,,26779,,4569,913.8,97.6,521.6,294.8,54.72647702,45.27352298,97.76956264,74.45730883,72.66104294,27.33895706,0.271000923,0.275367673,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_127a,Bowhead Whale,8,5,45443,9088.6,,,1669,333.8,,6769,,5100,1020,136.4,736,147.8,92.33483631,7.665163693,106.4117479,92.87820822,99.375,0.625,0.290472833,0.281510092,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_127a,Bowhead Whale,9,5,45443,9088.6,,,7552,1510.4,,12510,,4958,991.6,205.4,680.2,106.2,85.23895947,14.76104053,114.319702,93.06967073,91.5613055,8.438694502,0.297708068,0.290959434,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_127a,Bowhead Whale,10,5,45443,9088.6,,,25411,5082.2,,27293,,1882,376.4,149,139.6,88,92.93680297,7.063197026,48.10307382,33.86876521,100,0,0.284025583,0.258408087,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_129a,Bowhead Whale,11,5,11443,2288.6,,,1106,221.2,,6578,,5472,1094.4,154.8,833,106.8,89.32943541,10.67056459,126.8092253,101.3423627,91.30852341,8.691476591,0.284095098,0.278912983,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_130a,Bowhead Whale,12,5,48747,9749.4,,,533,106.6,,4367,,3834,766.8,84.4,481.2,201.4,93.61147327,6.388526728,36.03629029,21.45340005,93.93183707,6.068162926,0.321115717,0.329460117,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_130a,Bowhead Whale,13,5,48747,9749.4,,,4965,993,,8101,,3136,627.2,64.8,542.6,20,92.6362767,7.363723303,17.37254793,12.8792641,98.30446001,1.695539993,0.321028037,0.319210997,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_130a,Bowhead Whale,14,5,48747,9749.4,,,8702,1740.4,,11737,,3035,607,57.8,508.2,41.2,91.63372859,8.36627141,26.11630623,18.2110717,93.7819756,6.2180244,0.31788449,0.316518059,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_130a,Bowhead Whale,15,5,48747,9749.4,,,12528,2505.6,,16170,,3642,728.4,62.8,585,80.8,91.27093055,8.729069448,44.85675443,22.84076381,94.11965812,5.88034188,0.292778905,0.297746723,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_130a,Bowhead Whale,16,5,48747,9749.4,,,16852,3370.4,,21524,,4672,934.4,28.8,885.4,20.4,96.21228333,3.78771667,27.91042551,13.50696032,97.98960922,2.010390784,0.315669556,0.315174154,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_130a,Bowhead Whale,17,5,48747,9749.4,,,22282,4456.4,,26093,,3811,762.2,18.6,724.6,19.2,90.18887723,9.81112277,22.97980365,13.7164454,91.27794645,8.722053547,0.315241421,0.316216131,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_130a,Bowhead Whale,18,5,48747,9749.4,,,26701,5340.2,,29385,,2684,536.8,88.8,391.8,56.4,91.47113594,8.52886406,24.96638227,17.04787697,93.21082185,6.789178152,0.311825541,0.307638464,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_130a,Bowhead Whale,19,5,48747,9749.4,,,29957,5991.4,,33591,,3634,726.8,27.4,591.2,108.4,95.51581843,4.484181568,33.11440238,20.14454976,96.95534506,3.044654939,0.308607847,0.306878806,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_130a,Bowhead Whale,20,5,48747,9749.4,,,34225,6845,,38178,,3953,790.6,54.8,689.4,46.6,89.17551846,10.82448154,40.59576727,24.01814363,94.66202495,5.337975051,0.286641192,0.288564556,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_130a,Bowhead Whale,21,5,48747,9749.4,,,38860,7772,,42447,,3587,717.4,56.4,594.2,67,87.7090301,12.2909699,43.44790725,21.92224353,94.81656008,5.183439919,0.305027086,0.304449183,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
bm08_130a,Bowhead Whale,22,5,48747,9749.4,,,43093,8618.6,,47474,,4381,876.2,45,812.6,18.8,90.16430853,9.835691465,25.49664181,11.50519575,91.38567561,8.614324391,0.309520124,0.309825099,4.23,1.39,0.7,2074.507479,5.10625131,441180.1132
eg01_207a,North Atlantic Right Whale,23,5.8824,116220,19757.24194,16:14:07,21:43:24,181,30.76975384,16:14:38,5131,17:39:38,4950,841.4932681,66.46946824,703.9643683,71.22943016,88.32559079,11.67440921,126.1999786,108.6339972,96.76406665,3.235933349,0.263850085,0.265301642,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,24,5.8824,116220,19757.24194,16:14:07,21:43:24,6275,1066.741466,16:31:54,11335,19:23:02,5060,860.1931185,85.33931729,701.24439,73.77940976,90.12052954,9.87947046,127.9170588,112.2830034,98.47272727,1.527272727,0.257946896,0.261106339,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,25,5.8824,116220,19757.24194,16:14:07,21:43:24,12560,2135.182919,16:49:42,17576,21:07:03,5016,852.7131783,78.19937441,704.4743642,70.20943832,90.57205501,9.427944987,127.9560284,110.7244129,98.38320463,1.616795367,0.257882348,0.260188823,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,26,5.8824,116220,19757.24194,16:14:07,21:43:24,18836,3202.094383,17:07:29,24024,22:54:31,5188,881.9529444,78.70937033,717.0542636,86.35930913,92.73463095,7.26536905,130.6744813,116.7285166,100,0,0.263499038,0.269458722,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,27,5.8824,116220,19757.24194,16:14:07,21:43:24,25176,4279.885761,17:25:27,29808,0:30:55,4632,787.4337005,80.40935673,626.2749898,80.91935265,90.20073387,9.799266134,133.3734273,116.6982364,97.58414767,2.415852334,0.265396274,0.272346625,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,28,5.8824,116220,19757.24194,16:14:07,21:43:24,30970,5264.857881,17:41:52,35767,2:10:14,4797,815.4834761,86.86930505,643.4448524,85.33931729,85.8274281,14.1725719,146.9734333,125.4967119,96.88243065,3.117569353,0.273892787,0.277911867,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,29,5.8824,116220,19757.24194,16:14:07,21:43:24,36854,6265.129879,17:58:32,41631,3:47:58,4777,812.0835033,92.64925881,639.3648851,80.23935809,83.88447049,16.11552951,152.7192295,135.5123466,98.32491359,1.675086413,0.273910659,0.275169583,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,30,5.8824,116220,19757.24194,16:14:07,21:43:24,42764,7269.821841,18:15:17,47677,5:28:44,4913,835.2033184,99.10920713,651.9447844,84.31932545,80.62678063,19.37321937,159.9632545,138.509291,94.60234681,5.397653194,0.271126602,0.273325774,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,31,5.8824,116220,19757.24194,16:14:07,21:43:24,48920,8316.333469,18:32:43,53866,7:11:53,4946,840.8132735,90.60927513,664.1846865,86.18931049,79.82615727,20.17384273,161.2721005,140.8543085,93.57563348,6.424366522,0.265945791,0.267647417,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,32,5.8824,116220,19757.24194,16:14:07,21:43:24,55041,9356.895145,18:50:04,60240,8:58:07,5199,883.8229294,95.36923705,693.4244526,95.19923841,87.21153846,12.78846154,161.3330703,142.3903989,100,0,0.25837281,0.260196108,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,33,5.8824,116220,19757.24194,16:14:07,21:43:24,61512,10456.95634,19:08:24,66454,10:41:41,4942,840.1332789,94.85924113,664.0146879,81.42934857,85.11025693,14.88974307,158.374436,133.3925467,96.69738863,3.302611367,0.265776034,0.269013391,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,34,5.8824,116220,19757.24194,16:14:07,21:43:24,67753,11517.91786,19:26:05,71812,12:10:59,4059,690.0244798,102.8491772,498.4360125,88.90928873,82.09359606,17.90640394,149.6854573,127.5613699,100,0,0.266060818,0.270042639,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,35,5.8824,116220,19757.24194,16:14:07,21:43:24,72845,12383.55093,19:40:31,77357,13:43:24,4512,767.0338637,85.84931321,598.0552156,83.29933361,85.41989807,14.58010193,151.0571689,127.2643952,97.86810688,2.131893121,0.270655252,0.271995576,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,36,5.8824,116220,19757.24194,16:14:07,21:43:24,78426,13332.31334,19:56:19,82524,15:09:31,4098,696.6544268,98.93920849,518.495852,79.38936489,88.68016589,11.31983411,142.2905289,120.9465945,100,0,0.268828765,0.274559123,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,37,5.8824,116220,19757.24194,16:14:07,21:43:24,83490,14193.18645,20:10:40,87941,16:39:48,4451,756.6639467,90.26927785,586.1553108,80.40935673,83.71518419,16.28481581,138.8819329,121.7538814,93.56148492,6.438515081,0.272545969,0.275867859,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,38,5.8824,116220,19757.24194,16:14:07,21:43:24,88944,15120.35904,20:26:07,93477,18:12:04,4533,770.6038352,86.18931049,602.9851761,81.59934721,89.23687693,10.76312307,143.493992,120.4825767,100,0,0.268483939,0.27032333,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,39,5.8824,116220,19757.24194,16:14:07,21:43:24,94532,16070.31144,20:41:57,99139,19:46:26,4607,783.1837345,93.66925065,608.0851353,81.59934721,90.60329861,9.396701389,141.6192038,121.386537,100,0,0.267916397,0.270120768,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,40,5.8824,116220,19757.24194,16:14:07,21:43:24,100265,17044.91364,20:58:12,104663,21:18:30,4398,747.6540188,91.62926697,570.00544,86.18931049,87.31529893,12.68470107,139.4549121,119.557793,98.3596779,1.6403221,0.265791536,0.270657553,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,41,5.8824,116220,19757.24194,16:14:07,21:43:24,105632,17957.29634,21:13:24,110041,22:48:08,4409,749.5240038,96.55922753,573.0654155,80.06935945,83.44671202,16.55328798,137.1663878,115.4721314,98.07178879,1.928211213,0.26473521,0.265627125,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_207a,North Atlantic Right Whale,42,5.8824,116220,19757.24194,16:14:07,21:43:24,111031,18875.119,21:28:42,116149,0:29:56,5118,870.0530396,88.90928873,698.6944104,82.61933905,87.36081266,12.63918734,137.5307411,116.5189412,96.39902676,3.600973236,0.261251147,0.26241924,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_214a,North Atlantic Right Whale,43,5.8824,29020,4933.360533,9:57:25,11:19:38,1089,185.128519,10:00:30,4775,11:17:00,3686,626.6149871,95.02923977,447.7764178,83.97932817,79.03444535,20.96555465,148.9281395,125.1871116,90.0531511,9.946848899,0.287210105,0.285519766,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_214a,North Atlantic Right Whale,44,5.8824,29020,4933.360533,9:57:25,11:19:38,5737,975.2821977,10:13:40,9723,12:39:28,3986,677.6145791,112.369101,472.9362165,92.47926017,79.834462,20.165538,157.19779,127.0192263,92.84687275,7.153127247,0.260000247,0.261068884,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_214a,North Atlantic Right Whale,45,5.8824,29020,4933.360533,9:57:25,11:19:38,10863,1846.695226,10:28:12,14659,14:01:44,3796,645.3148375,95.70923433,454.746362,95.02923977,76.90281801,23.09718199,147.1100899,125.0937373,89.53271028,10.46728972,0.278828604,0.278481909,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_214a,North Atlantic Right Whale,46,5.8824,29020,4933.360533,9:57:25,11:19:38,15658,2661.838705,10:41:47,19258,15:18:23,3600,611.995104,99.78920169,406.126751,106.24915,72.09108581,27.90891419,149.9028411,122.8496214,88.36333194,11.63666806,0.276208139,0.276639516,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_214a,North Atlantic Right Whale,47,5.8824,29020,4933.360533,9:57:25,11:19:38,20339,3457.602339,10:55:03,24046,16:38:11,3707,630.1849585,100.2991976,434.8565211,95.19923841,80.31283711,19.68716289,146.2498774,117.8238892,93.5887412,6.411258796,0.276129368,0.28030122,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg01_214a,North Atlantic Right Whale,48,5.8824,29020,4933.360533,9:57:25,11:19:38,25138,4273.425813,11:08:38,28959,18:00:04,3821,649.5648035,125.628995,413.6066911,110.499116,75.45787546,24.54212454,175.923025,130.1804769,86.39539663,13.60460337,0.272950153,0.274432059,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213b,North Atlantic Right Whale,49,5.8824,32001,5440.126479,9:23:00,10:53:40,3915,665.5446756,9:34:06,7628,11:30:08,3713,631.2049504,83.12933497,409.3567251,138.8888889,94.26494346,5.735056543,160.4797288,113.5703272,100,0,0.207943638,0.20337596,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213b,North Atlantic Right Whale,50,5.8824,32001,5440.126479,9:23:00,10:53:40,8257,1403.678771,9:46:24,12419,12:49:59,4162,707.5343397,127.6689786,447.9464164,132.0889433,92.62551045,7.374489551,153.3471185,98.7602194,100,0,0.205240645,0.208597501,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213b,North Atlantic Right Whale,51,5.8824,32001,5440.126479,9:23:00,10:53:40,13047,2217.972256,9:59:58,16578,13:59:18,3531,600.2651979,64.93948048,476.8461852,58.6495308,92.24235561,7.757644394,82.15332397,71.51089114,94.4741533,5.525846702,0.211837268,0.214621958,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213b,North Atlantic Right Whale,52,5.8824,32001,5440.126479,9:23:00,10:53:40,17567,2986.366109,10:12:46,22485,15:37:45,4918,836.0533116,72.07942336,699.7144023,64.42948456,96.50335434,3.49664566,105.5543989,88.26141185,100,0,0.202045852,0.201185048,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213b,North Atlantic Right Whale,53,5.8824,32001,5440.126479,9:23:00,10:53:40,23373,3973.378213,10:29:13,27771,17:05:51,4398,747.6540188,103.869169,566.6054672,77.3493812,93.18026824,6.819731757,111.7731902,89.60113796,96.24962496,3.750375038,0.205037686,0.206888678,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,54,5.8824,108470,18439.75248,15:05:27,20:12:47,563,95.70923433,15:07:03,5127,16:30:54,4564,775.873793,117.4690602,539.4056848,119.1690466,90.14238773,9.857612267,169.6917215,140.9665859,97.98298141,2.017018594,0.263227884,0.261115758,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,55,5.8824,108470,18439.75248,15:05:27,20:12:47,6105,1037.841697,15:22:45,9945,17:51:12,3840,652.7947776,133.7889297,397.2868217,121.8890249,80.10934652,19.89065348,184.364853,142.2401914,96.79075738,3.209242619,0.273552466,0.269656233,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,56,5.8824,108470,18439.75248,15:05:27,20:12:47,10755,1828.335373,15:35:55,15165,19:18:12,4410,749.6940024,119.5090439,502.005984,128.3489732,88.91407844,11.08592156,179.4993425,146.1980742,95.56383339,4.43616661,0.272880456,0.274317178,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,57,5.8824,108470,18439.75248,15:05:27,20:12:47,16115,2739.528084,15:51:07,20711,20:50:38,4596,781.3137495,117.129063,535.495716,128.8589691,85.64281053,14.35718947,179.99868,147.4003594,95.74603175,4.253968254,0.264033164,0.263648849,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,58,5.8824,108470,18439.75248,15:05:27,20:12:47,21718,3692.030464,16:06:59,24736,21:57:43,3018,513.0558956,113.3890929,142.7988576,257.0379437,84.365684,15.634316,171.9584797,107.3084019,100,0,0.335320839,0.278454334,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,59,5.8824,108470,18439.75248,15:05:27,20:12:47,29311,4982.830137,16:28:30,33948,0:31:15,4637,788.2836937,114.9190806,514.0758874,159.4587243,88.37861147,11.62138853,163.2492016,126.4098408,99.14021164,0.85978836,0.269170299,0.268066156,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,60,5.8824,108470,18439.75248,15:05:27,20:12:47,35830,6091.051272,16:46:58,39925,2:10:52,4095,696.1444308,125.7989936,433.496532,137.0189038,93.359375,6.640625,177.9612243,132.4436218,100,0,0.258450045,0.254716688,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,61,5.8824,108470,18439.75248,15:05:27,20:12:47,40990,6968.244254,17:01:35,45428,3:42:35,4438,754.4539644,128.6889705,500.8159935,125.118999,90.29060599,9.709394008,174.8126139,144.1952472,98.98167006,1.018329939,0.275413493,0.271685703,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,62,5.8824,108470,18439.75248,15:05:27,20:12:47,46829,7960.866313,17:18:08,51047,5:16:14,4218,717.0542636,120.3590371,467.6662587,129.1989664,88.57549182,11.42450818,183.3990155,149.5827867,100,0,0.296091417,0.293240655,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,63,5.8824,108470,18439.75248,15:05:27,20:12:47,52140,8863.72909,17:33:11,56008,6:38:55,3868,657.5547396,123.7590099,419.0466476,114.9190806,89.42879297,10.57120703,187.6930609,146.4667424,94.88843813,5.111561866,0.286728574,0.284095006,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,64,5.8824,108470,18439.75248,15:05:27,20:12:47,56993,9688.73249,17:46:56,61560,8:11:27,4567,776.3837889,114.2390861,548.75561,113.5590915,84.50087566,15.49912434,178.2678496,150.1317773,94.95043371,5.049566295,0.259199932,0.257593294,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,65,5.8824,108470,18439.75248,15:05:27,20:12:47,62475,10620.66503,18:02:28,66931,9:40:58,4456,757.5139399,113.0490956,531.9257446,112.7090983,86.717523,13.282477,183.741586,151.4761522,97.82678172,2.173218281,0.256566415,0.25688859,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,66,5.8824,108470,18439.75248,15:05:27,20:12:47,67906,11543.92765,18:17:51,72275,11:10:02,4369,742.7240582,110.3291174,513.3958928,119.1690466,86.24713959,13.75286041,181.9416185,151.3457188,97.45033113,2.549668874,0.258818476,0.260226261,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,67,5.8824,108470,18439.75248,15:05:27,20:12:47,73245,12451.55039,18:32:59,77880,12:43:27,4635,787.9436965,109.9891201,573.2354141,104.8891609,85.3106126,14.6893874,180.099796,145.591327,97.56820878,2.431791222,0.258545673,0.258954384,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,68,5.8824,108470,18439.75248,15:05:27,20:12:47,79121,13450.4624,18:49:37,83619,14:19:06,4498,764.6538828,119.3390453,538.8956888,106.5891473,86.33029562,13.66970438,180.1658487,143.6765284,95.99369085,4.006309148,0.25775878,0.258094974,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,69,5.8824,108470,18439.75248,15:05:27,20:12:47,84663,14392.59486,19:05:20,88539,15:41:06,3876,658.9147287,130.5589555,415.3066775,113.2190942,88.03198349,11.96801651,179.5615001,138.7845034,97.2984036,2.701596398,0.270218329,0.271536272,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,70,5.8824,108470,18439.75248,15:05:27,20:12:47,89383,15194.98844,19:18:42,93831,17:09:18,4448,756.1539508,120.1890385,498.4360125,137.6988984,89.41335131,10.58664869,174.2253461,143.6217453,96.69167804,3.308321965,0.262767746,0.263196832,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,71,5.8824,108470,18439.75248,15:05:27,20:12:47,95290,16199.17041,19:35:26,99624,18:45:51,4334,736.7741058,118.8290494,512.0359037,106.0791514,89.088812,10.911188,172.5533674,143.2813769,95.8499336,4.150066401,0.265700652,0.261569477,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_213g,North Atlantic Right Whale,72,5.8824,108470,18439.75248,15:05:27,20:12:47,101646,17279.68176,19:53:27,104766,20:11:33,3120,530.3957568,119.8490412,302.0875833,108.629131,88.40115348,11.59884652,153.1980934,118.8160112,87.84468205,12.15531795,0.248199708,0.244099442,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_220f,North Atlantic Right Whale,73,5.8824,25286,4298.585611,15:39:58,16:51:37,287,48.78960968,15:40:47,3301,16:34:59,3014,512.375901,65.78947368,357.3371413,89.41928465,76.11940299,23.88059701,87.21596826,74.26370819,76.78401522,23.21598478,0.26742731,0.256421856,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_220f,North Atlantic Right Whale,74,5.8824,25286,4298.585611,15:39:58,16:51:37,4719,802.2235822,15:53:20,9094,18:11:32,4375,743.74405,74.62940296,572.2154223,97.06922345,91.49908592,8.500914077,88.66302907,76.54081428,100,0,0.283310067,0.2782209,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_220f,North Atlantic Right Whale,75,5.8824,25286,4298.585611,15:39:58,16:51:37,10859,1846.015232,16:10:44,15531,19:58:49,4672,794.2336461,76.66938664,632.0549436,85.67931457,94.84271346,5.15728654,87.13198882,76.87029391,100,0,0.275521123,0.268483514,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_220f,North Atlantic Right Whale,76,5.8824,25286,4298.585611,15:39:58,16:51:37,16968,2884.536924,16:28:03,21632,21:40:30,4664,792.873657,71.05943152,573.74541,148.2388141,94.0192926,5.980707395,87.39549056,74.7596587,98.01481481,1.985185185,0.304176449,0.2926662,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,77,5.8824,167380,28454.37237,13:29:39,21:23:53,4763,809.7035224,13:43:09,7779,15:39:18,3016,512.7158983,82.61933905,321.6374269,108.629131,96.28770302,3.712296984,89.50727846,71.25275066,100,0,0.283969563,0.277555383,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,78,5.8824,167380,28454.37237,13:29:39,21:23:53,13337,2267.271862,14:07:26,17991,18:29:30,4654,791.1736706,103.3591731,585.8153135,102.1691826,91.96562836,8.034371643,88.33025329,75.4343986,95.85026117,4.149738828,0.25333275,0.250544764,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,79,5.8824,167380,28454.37237,13:29:39,21:23:53,19415,3300.523596,14:24:40,24627,20:20:06,5212,886.0329117,122.7390181,672.3446212,91.11927105,96.14425475,3.855745252,90.78868341,79.44449593,98.15423515,1.845764855,0.243622334,0.241879176,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,80,5.8824,167380,28454.37237,13:29:39,21:23:53,26172,4449.204406,14:43:48,31135,22:08:34,4963,843.7032504,121.7190262,635.7949136,86.35930913,94.39967768,5.600322321,92.91818835,78.50810179,96.68449198,3.315508021,0.249870125,0.252084472,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,81,5.8824,167380,28454.37237,13:29:39,21:23:53,33065,5621.005032,15:03:20,38379,0:09:18,5314,903.372773,89.92928057,718.0742554,95.53923569,94.09219191,5.90780809,89.4070803,77.9293758,96.92234848,3.077651515,0.248734043,0.246462244,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,82,5.8824,167380,28454.37237,13:29:39,21:23:53,40241,6840.915273,15:23:40,45150,2:02:09,4909,834.5233238,88.56929145,645.3148375,100.8091935,83.2586558,16.7413442,91.84272973,78.63280386,85.03688093,14.96311907,0.242761813,0.239343095,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,83,5.8824,167380,28454.37237,13:29:39,21:23:53,46651,7930.606555,15:41:50,50641,3:33:40,3990,678.2945736,102.8491772,273.1878145,302.4275806,72.48809822,27.51190178,94.51851976,66.3444013,83.88301182,16.11698818,0.282359139,0.248835745,1.5,0.5,1.2,5904,3.054701295,263926.1919
eg02_221d,North Atlantic Right Whale,84,5.8824,167380,28454.37237,13:29:39,21:23:53,53363,9071.637427,16:00:51,57760,5:32:19,4397,747.4840201,136.1689106,516.625867,94.85924113,95.81628013,4.183719873,90.445177,74.17195274,96.08423824,3.915761764,0.246532192,0.239568248,1.5,0.5,1.2,5904,3.054701295,263926.1919
